DistrictName,Name,AUN,Schl,DataElement,DisplayValue
Lower Dauphin School District,Londonderry El Sch,115224003,1775,Percent  Advanced  Mathematics/Algebra 1  (All Student),20.5
Lower Dauphin School District,Lower Dauphin HS,115224003,1776,Percent  Advanced  Mathematics/Algebra 1  (All Student),41.7
Lower Dauphin School District,Lower Dauphin HS,115224003,1776,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),15.9
Lower Dauphin School District,Lower Dauphin HS,115224003,1776,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),25.9
Lower Dauphin School District,Lower Dauphin HS,115224003,1776,Percent  Advanced  Mathematics/Algebra 1  (White),43.0
Lower Dauphin School District,Lower Dauphin MS,115224003,7414,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),21.2
Lower Dauphin School District,Lower Dauphin MS,115224003,7414,Percent  Advanced  Mathematics/Algebra 1  (White),12.3
Lower Dauphin School District,Lower Dauphin MS,115224003,7414,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),4.8
Lower Dauphin School District,Lower Dauphin MS,115224003,7414,Percent  Advanced  Mathematics/Algebra 1  (English Learner),0.0
Lower Dauphin School District,Lower Dauphin MS,115224003,7414,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),4.6
Lower Dauphin School District,Lower Dauphin MS,115224003,7414,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),2.8
Lower Dauphin School District,Lower Dauphin MS,115224003,7414,Percent  Advanced  Mathematics/Algebra 1  (All Student),12.0
Lower Dauphin School District,Nye El Sch,115224003,1774,Percent  Advanced  Mathematics/Algebra 1  (All Student),38.0
Lower Dauphin School District,Nye El Sch,115224003,1774,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),5.3
Lower Dauphin School District,Nye El Sch,115224003,1774,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),23.9
Lower Dauphin School District,Nye El Sch,115224003,1774,Percent  Advanced  Mathematics/Algebra 1  (White),37.2
Lower Dauphin School District,South Hanover El Sch,115224003,1797,Percent  Advanced  Mathematics/Algebra 1  (All Student),39.4
Lower Dauphin School District,South Hanover El Sch,115224003,1797,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),8.8
Lower Dauphin School District,South Hanover El Sch,115224003,1797,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),9.1
Lower Dauphin School District,South Hanover El Sch,115224003,1797,Percent  Advanced  Mathematics/Algebra 1  (White),38.8
Lower Merion School District,Bala-Cynwyd MS,123464502,3293,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),47.0
Lower Merion School District,Bala-Cynwyd MS,123464502,3293,Percent  Advanced  Mathematics/Algebra 1  (Asian),54.5
Lower Merion School District,Bala-Cynwyd MS,123464502,3293,Percent  Advanced  Mathematics/Algebra 1  (White),33.1
Lower Merion School District,Bala-Cynwyd MS,123464502,3293,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),18.8
Lower Merion School District,Bala-Cynwyd MS,123464502,3293,Percent  Advanced  Mathematics/Algebra 1  (Black),9.1
Lower Merion School District,Bala-Cynwyd MS,123464502,3293,Percent  Advanced  Mathematics/Algebra 1  (English Learner),38.3
Lower Merion School District,Bala-Cynwyd MS,123464502,3293,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),11.4
Lower Merion School District,Bala-Cynwyd MS,123464502,3293,Percent  Advanced  Mathematics/Algebra 1  (All Student),34.5
Lower Merion School District,Bala-Cynwyd MS,123464502,3293,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),13.4
Lower Merion School District,Belmont Hills El Sch,123464502,7597,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),18.6
Lower Merion School District,Belmont Hills El Sch,123464502,7597,Percent  Advanced  Mathematics/Algebra 1  (All Student),41.6
Lower Merion School District,Belmont Hills El Sch,123464502,7597,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),26.9
Lower Merion School District,Belmont Hills El Sch,123464502,7597,Percent  Advanced  Mathematics/Algebra 1  (White),41.9
Lower Merion School District,Belmont Hills El Sch,123464502,7597,Percent  Advanced  Mathematics/Algebra 1  (Asian),69.0
Lower Merion School District,Cynwyd Sch,123464502,3286,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),47.6
Lower Merion School District,Cynwyd Sch,123464502,3286,Percent  Advanced  Mathematics/Algebra 1  (Asian),69.2
Lower Merion School District,Cynwyd Sch,123464502,3286,Percent  Advanced  Mathematics/Algebra 1  (White),59.9
Lower Merion School District,Cynwyd Sch,123464502,3286,Percent  Advanced  Mathematics/Algebra 1  (All Student),55.8
Lower Merion School District,Cynwyd Sch,123464502,3286,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),38.7
Lower Merion School District,Gladwyne Sch,123464502,3291,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),13.6
Lower Merion School District,Gladwyne Sch,123464502,3291,Percent  Advanced  Mathematics/Algebra 1  (All Student),56.0
Lower Merion School District,Gladwyne Sch,123464502,3291,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),21.9
Lower Merion School District,Gladwyne Sch,123464502,3291,Percent  Advanced  Mathematics/Algebra 1  (Black),24.0
Lower Merion School District,Gladwyne Sch,123464502,3291,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),65.2
Lower Merion School District,Gladwyne Sch,123464502,3291,Percent  Advanced  Mathematics/Algebra 1  (White),57.5
Lower Merion School District,Gladwyne Sch,123464502,3291,Percent  Advanced  Mathematics/Algebra 1  (Asian),62.1
Lower Merion School District,Gladwyne Sch,123464502,3291,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),51.9
Lower Merion School District,Harriton SHS,123464502,3296,Percent  Advanced  Mathematics/Algebra 1  (Asian),78.3
Lower Merion School District,Harriton SHS,123464502,3296,Percent  Advanced  Mathematics/Algebra 1  (White),53.1
Lower Merion School District,Harriton SHS,123464502,3296,Percent  Advanced  Mathematics/Algebra 1  (Black),12.0
Lower Merion School District,Harriton SHS,123464502,3296,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),20.0
Lower Merion School District,Harriton SHS,123464502,3296,Percent  Advanced  Mathematics/Algebra 1  (All Student),50.7
Lower Merion School District,Harriton SHS,123464502,3296,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),22.9
Lower Merion School District,Lower Merion HS,123464502,3295,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),20.8
Lower Merion School District,Lower Merion HS,123464502,3295,Percent  Advanced  Mathematics/Algebra 1  (All Student),52.1
Lower Merion School District,Lower Merion HS,123464502,3295,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),19.4
Lower Merion School District,Lower Merion HS,123464502,3295,Percent  Advanced  Mathematics/Algebra 1  (Black),11.6
Lower Merion School District,Lower Merion HS,123464502,3295,Percent  Advanced  Mathematics/Algebra 1  (White),56.7
Lower Merion School District,Lower Merion HS,123464502,3295,Percent  Advanced  Mathematics/Algebra 1  (Asian),70.0
Lower Merion School District,Merion El Sch,123464502,3287,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),65.2
Lower Merion School District,Merion El Sch,123464502,3287,Percent  Advanced  Mathematics/Algebra 1  (Asian),77.5
Lower Merion School District,Merion El Sch,123464502,3287,Percent  Advanced  Mathematics/Algebra 1  (White),56.7
Lower Merion School District,Merion El Sch,123464502,3287,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),17.2
Lower Merion School District,Merion El Sch,123464502,3287,Percent  Advanced  Mathematics/Algebra 1  (All Student),56.3
Lower Merion School District,Merion El Sch,123464502,3287,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),34.4
Lower Merion School District,Penn Valley Sch,123464502,3288,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),33.3
Lower Merion School District,Penn Valley Sch,123464502,3288,Percent  Advanced  Mathematics/Algebra 1  (All Student),55.7
Lower Merion School District,Penn Valley Sch,123464502,3288,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),20.8
Lower Merion School District,Penn Valley Sch,123464502,3288,Percent  Advanced  Mathematics/Algebra 1  (Black),10.7
Lower Merion School District,Penn Valley Sch,123464502,3288,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),46.4
Lower Merion School District,Penn Valley Sch,123464502,3288,Percent  Advanced  Mathematics/Algebra 1  (White),60.1
Lower Merion School District,Penn Valley Sch,123464502,3288,Percent  Advanced  Mathematics/Algebra 1  (Asian),70.6
Lower Merion School District,Penn Valley Sch,123464502,3288,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),54.1
Lower Merion School District,Penn Wynne Sch,123464502,3289,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),52.8
Lower Merion School District,Penn Wynne Sch,123464502,3289,Percent  Advanced  Mathematics/Algebra 1  (Asian),78.4
Lower Merion School District,Penn Wynne Sch,123464502,3289,Percent  Advanced  Mathematics/Algebra 1  (White),57.9
Lower Merion School District,Penn Wynne Sch,123464502,3289,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),47.4
Lower Merion School District,Penn Wynne Sch,123464502,3289,Percent  Advanced  Mathematics/Algebra 1  (Black),29.3
Lower Merion School District,Penn Wynne Sch,123464502,3289,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),28.6
Lower Merion School District,Penn Wynne Sch,123464502,3289,Percent  Advanced  Mathematics/Algebra 1  (All Student),57.2
Lower Merion School District,Penn Wynne Sch,123464502,3289,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),32.3
Lower Merion School District,Welsh Valley MS,123464502,3294,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),12.9
Lower Merion School District,Welsh Valley MS,123464502,3294,Percent  Advanced  Mathematics/Algebra 1  (All Student),35.9
Lower Merion School District,Welsh Valley MS,123464502,3294,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),9.1
Lower Merion School District,Welsh Valley MS,123464502,3294,Percent  Advanced  Mathematics/Algebra 1  (English Learner),22.9
Lower Merion School District,Welsh Valley MS,123464502,3294,Percent  Advanced  Mathematics/Algebra 1  (Black),7.9
Lower Merion School District,Welsh Valley MS,123464502,3294,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),15.7
Lower Merion School District,Welsh Valley MS,123464502,3294,Percent  Advanced  Mathematics/Algebra 1  (White),36.3
Lower Merion School District,Welsh Valley MS,123464502,3294,Percent  Advanced  Mathematics/Algebra 1  (Asian),59.7
Lower Merion School District,Welsh Valley MS,123464502,3294,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),43.5
Lower Moreland Township School District,Lower Moreland HS,123464603,4960,Percent  Advanced  Mathematics/Algebra 1  (Asian),53.8
Lower Moreland Township School District,Lower Moreland HS,123464603,4960,Percent  Advanced  Mathematics/Algebra 1  (White),40.0
Lower Moreland Township School District,Lower Moreland HS,123464603,4960,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),34.3
Lower Moreland Township School District,Lower Moreland HS,123464603,4960,Percent  Advanced  Mathematics/Algebra 1  (All Student),42.0
Lower Moreland Township School District,Lower Moreland HS,123464603,4960,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),12.5
Lower Moreland Township School District,Murray Avenue Sch,123464603,7212,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),5.6
Lower Moreland Township School District,Murray Avenue Sch,123464603,7212,Percent  Advanced  Mathematics/Algebra 1  (All Student),31.3
Lower Moreland Township School District,Murray Avenue Sch,123464603,7212,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),20.8
Lower Moreland Township School District,Murray Avenue Sch,123464603,7212,Percent  Advanced  Mathematics/Algebra 1  (English Learner),15.7
Lower Moreland Township School District,Murray Avenue Sch,123464603,7212,Percent  Advanced  Mathematics/Algebra 1  (White),26.7
Lower Moreland Township School District,Murray Avenue Sch,123464603,7212,Percent  Advanced  Mathematics/Algebra 1  (Asian),52.0
Lower Moreland Township School District,Pine Road El Sch,123464603,3297,Percent  Advanced  Mathematics/Algebra 1  (Asian),45.6
Lower Moreland Township School District,Pine Road El Sch,123464603,3297,Percent  Advanced  Mathematics/Algebra 1  (White),33.7
Lower Moreland Township School District,Pine Road El Sch,123464603,3297,Percent  Advanced  Mathematics/Algebra 1  (English Learner),28.8
Lower Moreland Township School District,Pine Road El Sch,123464603,3297,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),20.3
Lower Moreland Township School District,Pine Road El Sch,123464603,3297,Percent  Advanced  Mathematics/Algebra 1  (All Student),35.3
Lower Moreland Township School District,Pine Road El Sch,123464603,3297,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),16.3
Loyalsock Township School District,Donald E. Schick Sch,117414203,3036,Percent  Advanced  Mathematics/Algebra 1  (All Student),20.6
Loyalsock Township School District,Donald E. Schick Sch,117414203,3036,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),8.0
Loyalsock Township School District,Donald E. Schick Sch,117414203,3036,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),13.8
Loyalsock Township School District,Donald E. Schick Sch,117414203,3036,Percent  Advanced  Mathematics/Algebra 1  (White),22.6
Loyalsock Township School District,Donald E. Schick Sch,117414203,3036,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),11.8
Loyalsock Township School District,Loyalsock Twp MS,117414203,3037,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),9.5
Loyalsock Township School District,Loyalsock Twp MS,117414203,3037,Percent  Advanced  Mathematics/Algebra 1  (White),20.2
Loyalsock Township School District,Loyalsock Twp MS,117414203,3037,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),7.5
Loyalsock Township School District,Loyalsock Twp MS,117414203,3037,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),6.5
Loyalsock Township School District,Loyalsock Twp MS,117414203,3037,Percent  Advanced  Mathematics/Algebra 1  (All Student),19.4
Loyalsock Township School District,Loyalsock Twp SHS,117414203,4828,Percent  Advanced  Mathematics/Algebra 1  (All Student),47.7
Loyalsock Township School District,Loyalsock Twp SHS,117414203,4828,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),28.6
Loyalsock Township School District,Loyalsock Twp SHS,117414203,4828,Percent  Advanced  Mathematics/Algebra 1  (White),51.6
Mahanoy Area School District,Mahanoy Area El Sch,129544503,7223,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),1.5
Mahanoy Area School District,Mahanoy Area El Sch,129544503,7223,Percent  Advanced  Mathematics/Algebra 1  (All Student),2.9
Mahanoy Area School District,Mahanoy Area El Sch,129544503,7223,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),2.5
Mahanoy Area School District,Mahanoy Area El Sch,129544503,7223,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),2.1
Mahanoy Area School District,Mahanoy Area El Sch,129544503,7223,Percent  Advanced  Mathematics/Algebra 1  (White),2.8
Mahanoy Area School District,Mahanoy Area JSHS,129544503,8403,Percent  Advanced  Mathematics/Algebra 1  (White),6.2
Mahanoy Area School District,Mahanoy Area JSHS,129544503,8403,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),2.9
Mahanoy Area School District,Mahanoy Area JSHS,129544503,8403,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),2.6
Mahanoy Area School District,Mahanoy Area JSHS,129544503,8403,Percent  Advanced  Mathematics/Algebra 1  (All Student),5.4
